"","name","date","time","total_vaccinations","people_vaccinated","people_fully_vaccinated","total_boosters","daily_vaccinations_raw","daily_vaccinations","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","total_boosters_per_hundred","daily_vaccinations_per_million","daily_people_vaccinated","daily_people_vaccinated_per_hundred","Population","Income per person","GDP total","GDP per capita growth (%)","Life expectancy"
"1","World",2020-12-01,2020,0,1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,7794798729,16166,125876667272255,-4.41,73.58
"2","World",2020-12-02,2020,0,1,NA,NA,0,0,0,0,NA,NA,0,0,0,7794798729,16166,125876667272255,-4.41,73.58
"3","World",2020-12-03,2020,0,1,NA,NA,0,0,0,0,NA,NA,0,0,0,7794798729,16166,125876667272255,-4.41,73.58
"4","World",2020-12-04,2020,1,2,NA,NA,1,0,0,0,NA,NA,0,0,0,7794798729,16166,125876667272255,-4.41,73.58
"5","World",2020-12-05,2020,1,2,NA,NA,0,0,0,0,NA,NA,0,0,0,7794798729,16166,125876667272255,-4.41,73.58
"6","World",2020-12-06,2020,1,2,NA,NA,0,0,0,0,NA,NA,0,0,0,7794798729,16166,125876667272255,-4.41,73.58
"7","World",2020-12-07,2020,2,3,NA,NA,1,0,0,0,NA,NA,0,0,0,7794798729,16166,125876667272255,-4.41,73.58
"8","World",2020-12-08,2020,7,9,NA,NA,5,1,0,0,NA,NA,0,1,0,7794798729,16166,125876667272255,-4.41,73.58
"9","World",2020-12-09,2020,9,11,NA,NA,2,1,0,0,NA,NA,0,1,0,7794798729,16166,125876667272255,-4.41,73.58
"10","World",2020-12-10,2020,10,12,NA,NA,1,1,0,0,NA,NA,0,2,0,7794798729,16166,125876667272255,-4.41,73.58
"11","World",2020-12-11,2020,14,16,NA,NA,4,2,0,0,NA,NA,0,2,0,7794798729,16166,125876667272255,-4.41,73.58
"12","World",2020-12-12,2020,14,16,NA,NA,0,2,0,0,NA,NA,0,2,0,7794798729,16166,125876667272255,-4.41,73.58
"13","World",2020-12-13,2020,23945,20284,4292,NA,23931,3421,0,0,0,NA,0,2897,0,7794798729,16166,125876667272255,-4.41,73.58
"14","World",2020-12-14,2020,28371,24571,4391,NA,4426,4053,0,0,0,NA,1,3510,0,7794798729,16166,125876667272255,-4.41,73.58
"15","World",2020-12-15,2020,1608403,102380,4615,NA,1580032,229771,0.02,0,0,NA,29,14624,0,7794798729,16166,125876667272255,-4.41,73.58
"16","World",2020-12-16,2020,1772098,260621,5030,NA,163695,253156,0.02,0,0,NA,32,37230,0,7794798729,16166,125876667272255,-4.41,73.58
"17","World",2020-12-17,2020,2049975,531462,5646,NA,277877,292852,0.03,0.01,0,NA,37,75921,0.001,7794798729,16166,125876667272255,-4.41,73.58
"18","World",2020-12-18,2020,2470825,943501,6687,NA,420850,352973,0.03,0.01,0,NA,45,134784,0.002,7794798729,16166,125876667272255,-4.41,73.58
"19","World",2020-12-19,2020,2653926,1122610,7676,NA,183101,379130,0.03,0.01,0,NA,48,160371,0.002,7794798729,16166,125876667272255,-4.41,73.58
"20","World",2020-12-20,2020,2766966,1233710,8367,NA,113040,391860,0.04,0.02,0,NA,50,173347,0.002,7794798729,16166,125876667272255,-4.41,73.58
"21","World",2020-12-21,2020,3181727,1641967,9524,NA,414761,450479,0.04,0.02,0,NA,57,231057,0.003,7794798729,16166,125876667272255,-4.41,73.58
"22","World",2020-12-22,2020,3706157,2157897,11938,NA,524430,299679,0.05,0.03,0,NA,38,293645,0.004,7794798729,16166,125876667272255,-4.41,73.58
"23","World",2020-12-23,2020,4397423,2837024,14190,NA,691266,375046,0.06,0.04,0,NA,48,368058,0.005,7794798729,16166,125876667272255,-4.41,73.58
"24","World",2020-12-24,2020,4693734,3128280,15182,NA,296311,377680,0.06,0.04,0,NA,48,370974,0.005,7794798729,16166,125876667272255,-4.41,73.58
"25","World",2020-12-25,2020,4753162,3187568,15274,NA,59428,326048,0.06,0.04,0,NA,41,320581,0.004,7794798729,16166,125876667272255,-4.41,73.58
"26","World",2020-12-26,2020,4933197,3363979,15984,NA,180035,325610,0.06,0.04,0,NA,41,320196,0.004,7794798729,16166,125876667272255,-4.41,73.58
"27","World",2020-12-27,2020,5194145,3627667,16630,NA,260948,346740,0.07,0.05,0,NA,44,341994,0.004,7794798729,16166,125876667272255,-4.41,73.58
"28","World",2020-12-28,2020,5974745,4393448,19891,NA,780600,399003,0.08,0.06,0,NA,51,393069,0.005,7794798729,16166,125876667272255,-4.41,73.58
"29","World",2020-12-29,2020,6963491,5371549,24933,1,988746,465333,0.09,0.07,0,0,59,459093,0.006,7794798729,16166,125876667272255,-4.41,73.58
"30","World",2020-12-30,2020,8125856,6526850,31004,1,1162365,532633,0.1,0.08,0,0,68,527118,0.007,7794798729,16166,125876667272255,-4.41,73.58
"31","World",2020-12-31,2020,11852309,7218319,33818,1,3726453,1022654,0.15,0.09,0,0,130,584291,0.007,7794798729,16166,125876667272255,-4.41,73.58
"32","World",2021-01-01,2021,12061118,7421906,39543,3,208809,1043994,0.15,0.09,0,0,133,604905,0.008,7874965732,16943,133280188232825,4.8,73.75
"33","World",2021-01-02,2021,13245266,8605013,42292,3,1184148,1187438,0.17,0.11,0,0,151,748719,0.01,7874965732,16943,133280188232825,4.8,73.75
"34","World",2021-01-03,2021,13610650,8968543,44612,5,365384,1202358,0.17,0.11,0,0,153,762982,0.01,7874965732,16943,133280188232825,4.8,73.75
"35","World",2021-01-04,2021,14745468,10039411,89690,5,1134818,1252960,0.19,0.13,0,0,159,806566,0.01,7874965732,16943,133280188232825,4.8,73.75
"36","World",2021-01-05,2021,16863972,11243045,177672,5,2118504,1414354,0.21,0.14,0,0,180,838785,0.011,7874965732,16943,133280188232825,4.8,73.75
"37","World",2021-01-06,2021,18420611,12487426,352256,5,1556639,1470679,0.23,0.16,0,0,187,851511,0.011,7874965732,16943,133280188232825,4.8,73.75
"38","World",2021-01-07,2021,20204742,13921579,633813,5,1784131,1193205,0.26,0.18,0.01,0,152,957609,0.012,7874965732,16943,133280188232825,4.8,73.75
"39","World",2021-01-08,2021,22095692,15308308,997379,6,1890950,1433511,0.28,0.19,0.01,0,182,1126629,0.014,7874965732,16943,133280188232825,4.8,73.75
"40","World",2021-01-09,2021,27557805,16013155,1127256,7,5462113,2044648,0.35,0.2,0.01,0,260,1058306,0.013,7874965732,16943,133280188232825,4.8,73.75
"41","World",2021-01-10,2021,30762900,19517722,1843458,7,3205095,2450321,0.39,0.25,0.02,0,311,1507026,0.019,7874965732,16943,133280188232825,4.8,73.75
"42","World",2021-01-11,2021,32628427,20917591,2205042,8,1865527,2554708,0.41,0.27,0.03,0,324,1554026,0.02,7874965732,16943,133280188232825,4.8,73.75
"43","World",2021-01-12,2021,34808275,22595275,2572426,9,2179848,2563472,0.44,0.29,0.03,0,326,1621747,0.021,7874965732,16943,133280188232825,4.8,73.75
"44","World",2021-01-13,2021,38616137,24871235,2919598,9,3807862,2885075,0.49,0.32,0.04,0,366,1769116,0.022,7874965732,16943,133280188232825,4.8,73.75
"45","World",2021-01-14,2021,41522624,27149919,3137377,11,2906487,3045412,0.53,0.34,0.04,0,387,1889763,0.024,7874965732,16943,133280188232825,4.8,73.75
"46","World",2021-01-15,2021,44387986,29345524,3306241,11,2865362,3184613,0.56,0.37,0.04,0,404,2005317,0.025,7874965732,16943,133280188232825,4.8,73.75
"47","World",2021-01-16,2021,46246269,30799243,3409152,11,1858283,2669781,0.59,0.39,0.04,0,339,2112298,0.027,7874965732,16943,133280188232825,4.8,73.75
"48","World",2021-01-17,2021,47420585,31701019,3567160,12,1174316,2379669,0.6,0.4,0.05,0,302,1740471,0.022,7874965732,16943,133280188232825,4.8,73.75
"49","World",2021-01-18,2021,49849238,33505342,3963543,13,2428653,2460116,0.63,0.43,0.05,0,312,1798250,0.023,7874965732,16943,133280188232825,4.8,73.75
"50","World",2021-01-19,2021,52861751,35698877,4544486,14,3012513,2579068,0.67,0.45,0.06,0,328,1871943,0.024,7874965732,16943,133280188232825,4.8,73.75
"51","World",2021-01-20,2021,61231715,38348511,5242586,17,8369964,3230797,0.78,0.49,0.07,0,410,1925325,0.024,7874965732,16943,133280188232825,4.8,73.75
"52","World",2021-01-21,2021,64810413,41150512,5839023,18,3578698,3326827,0.82,0.52,0.07,0,422,2000085,0.025,7874965732,16943,133280188232825,4.8,73.75
"53","World",2021-01-22,2021,68731502,44473509,6225768,18,3921089,3477645,0.87,0.56,0.08,0,442,2161141,0.027,7874965732,16943,133280188232825,4.8,73.75
"54","World",2021-01-23,2021,71237712,46447721,6540829,19,2506210,3570206,0.9,0.59,0.08,0,453,2235497,0.028,7874965732,16943,133280188232825,4.8,73.75
"55","World",2021-01-24,2021,72720993,47510756,6881025,19,1483281,3614344,0.92,0.6,0.09,0,459,2258534,0.029,7874965732,16943,133280188232825,4.8,73.75
"56","World",2021-01-25,2021,75955426,49732332,7741077,20,3234433,3729455,0.96,0.63,0.1,0,474,2318141,0.029,7874965732,16943,133280188232825,4.8,73.75
"57","World",2021-01-26,2021,79484015,52001728,8737267,23,3528589,3803181,1.01,0.66,0.11,0,483,2328979,0.03,7874965732,16943,133280188232825,4.8,73.75
"58","World",2021-01-27,2021,91371300,54839755,9771711,23,11887285,4305655,1.16,0.7,0.12,0,547,2355892,0.03,7874965732,16943,133280188232825,4.8,73.75
"59","World",2021-01-28,2021,95986458,58036122,10813798,23,4615158,4453721,1.22,0.74,0.14,0,566,2412230,0.031,7874965732,16943,133280188232825,4.8,73.75
"60","World",2021-01-29,2021,100544590,61271680,11702955,23,4558132,4544727,1.28,0.78,0.15,0,577,2399739,0.03,7874965732,16943,133280188232825,4.8,73.75
"61","World",2021-01-30,2021,103616388,63539701,12282264,23,3071798,4625525,1.32,0.81,0.16,0,587,2441711,0.031,7874965732,16943,133280188232825,4.8,73.75
"62","World",2021-01-31,2021,106681131,64626111,12748124,23,3064743,4851448,1.35,0.82,0.16,0,616,2445051,0.031,7874965732,16943,133280188232825,4.8,73.75
"63","World",2021-02-01,2021,110091350,66679910,13746663,24,3410219,4876561,1.4,0.85,0.17,0,619,2421083,0.031,7874965732,16943,133280188232825,4.8,73.75
"64","World",2021-02-02,2021,113891426,68995603,14920405,53,3800076,4915344,1.45,0.88,0.19,0,624,2427696,0.031,7874965732,16943,133280188232825,4.8,73.75
"65","World",2021-02-03,2021,125865088,71992297,16359017,53,11973662,4927684,1.6,0.91,0.21,0,626,2450363,0.031,7874965732,16943,133280188232825,4.8,73.75
"66","World",2021-02-04,2021,131269209,75416879,17940402,54,5404121,5040393,1.67,0.96,0.23,0,640,2482965,0.032,7874965732,16943,133280188232825,4.8,73.75
"67","World",2021-02-05,2021,136602277,79014778,19365516,56,5333068,5151098,1.73,1,0.25,0,654,2534728,0.032,7874965732,16943,133280188232825,4.8,73.75
"68","World",2021-02-06,2021,140080069,81432413,20114868,58,3477792,5209097,1.78,1.03,0.26,0,661,2556102,0.032,7874965732,16943,133280188232825,4.8,73.75
"69","World",2021-02-07,2021,141691577,82365740,20671971,58,1611508,5001492,1.8,1.05,0.26,0,635,2534233,0.032,7874965732,16943,133280188232825,4.8,73.75
"70","World",2021-02-08,2021,145493302,84763230,21820179,58,3801725,5057422,1.85,1.08,0.28,0,642,2583331,0.033,7874965732,16943,133280188232825,4.8,73.75
"71","World",2021-02-09,2021,159515670,87730753,23279138,61,14022368,6517749,2.03,1.11,0.3,0,828,2676450,0.034,7874965732,16943,133280188232825,4.8,73.75
"72","World",2021-02-10,2021,165096519,91254077,24949341,61,5580849,5604490,2.1,1.16,0.32,0,712,2751683,0.035,7874965732,16943,133280188232825,4.8,73.75
"73","World",2021-02-11,2021,170751871,94790395,26764236,64,5655352,5640380,2.17,1.2,0.34,0,716,2767645,0.035,7874965732,16943,133280188232825,4.8,73.75
"74","World",2021-02-12,2021,177076170,101456801,28871824,66,6324299,5781985,2.25,1.29,0.37,0,734,3206003,0.041,7874965732,16943,133280188232825,4.8,73.75
"75","World",2021-02-13,2021,181255208,104114433,29991074,66,4179038,5882163,2.3,1.32,0.38,0,747,3240289,0.041,7874965732,16943,133280188232825,4.8,73.75
"76","World",2021-02-14,2021,183350724,105471722,30674808,66,2095516,5951307,2.33,1.34,0.39,0,756,3300855,0.042,7874965732,16943,133280188232825,4.8,73.75
"77","World",2021-02-15,2021,187878139,108383556,31939649,66,4527415,6054977,2.39,1.38,0.41,0,769,3374332,0.043,7874965732,16943,133280188232825,4.8,73.75
"78","World",2021-02-16,2021,192873842,111304252,33677026,83,4995703,4765453,2.45,1.41,0.43,0,605,3367643,0.043,7874965732,16943,133280188232825,4.8,73.75
"79","World",2021-02-17,2021,198689985,114921697,35638818,84,5816143,4799067,2.52,1.46,0.45,0,609,3381089,0.043,7874965732,16943,133280188232825,4.8,73.75
"80","World",2021-02-18,2021,205268159,118779596,37718435,85,6578174,4930898,2.61,1.51,0.48,0,626,3427029,0.044,7874965732,16943,133280188232825,4.8,73.75
"81","World",2021-02-19,2021,210823325,124277090,40129471,87,5555166,4821022,2.68,1.58,0.51,0,612,3260041,0.041,7874965732,16943,133280188232825,4.8,73.75
"82","World",2021-02-20,2021,215081013,127067747,41484910,91,4257688,4832258,2.73,1.61,0.53,0,614,3279045,0.042,7874965732,16943,133280188232825,4.8,73.75
"83","World",2021-02-21,2021,217195157,128400853,42257914,95,2114144,4834919,2.76,1.63,0.54,0,614,3275590,0.042,7874965732,16943,133280188232825,4.8,73.75
"84","World",2021-02-22,2021,221440135,130987527,43785413,99,4244978,4794571,2.81,1.66,0.56,0,609,3229139,0.041,7874965732,16943,133280188232825,4.8,73.75
"85","World",2021-02-23,2021,227510548,136878375,47907741,102,6070413,4948101,2.89,1.74,0.61,0,628,3653446,0.046,7874965732,16943,133280188232825,4.8,73.75
"86","World",2021-02-24,2021,234063611,141071756,50081994,106,6553063,5053375,2.97,1.79,0.64,0,642,3735723,0.047,7874965732,16943,133280188232825,4.8,73.75
"87","World",2021-02-25,2021,241367435,145610936,52613324,110,7303824,5157039,3.06,1.85,0.67,0,655,3833049,0.049,7874965732,16943,133280188232825,4.8,73.75
"88","World",2021-02-26,2021,248582112,150072584,55202260,114,7214677,5394112,3.16,1.91,0.7,0,685,3685071,0.047,7874965732,16943,133280188232825,4.8,73.75
"89","World",2021-02-27,2021,253979060,153505163,56877216,117,5396948,5556864,3.23,1.95,0.72,0,706,3776774,0.048,7874965732,16943,133280188232825,4.8,73.75
"90","World",2021-02-28,2021,268635609,155524664,57464847,133,14656549,7348636,3.41,1.97,0.73,0,933,3874830,0.049,7874965732,16943,133280188232825,4.8,73.75
"91","World",2021-03-01,2021,274338839,159394669,59102551,137,5703230,7556958,3.48,2.02,0.75,0,960,4058163,0.052,7874965732,16943,133280188232825,4.8,73.75
"92","World",2021-03-02,2021,285642932,167496571,62053036,144,11304093,8304626,3.63,2.13,0.79,0,1055,4374028,0.056,7874965732,16943,133280188232825,4.8,73.75
"93","World",2021-03-03,2021,293868650,173065747,64567695,145,8225718,8543577,3.73,2.2,0.82,0,1085,4570570,0.058,7874965732,16943,133280188232825,4.8,73.75
"94","World",2021-03-04,2021,303455552,179560745,67384760,151,9586902,8869731,3.85,2.28,0.86,0,1126,4849973,0.062,7874965732,16943,133280188232825,4.8,73.75
"95","World",2021-03-05,2021,312415455,185806346,70075561,157,8959903,9119049,3.97,2.36,0.89,0,1158,5104823,0.065,7874965732,16943,133280188232825,4.8,73.75
"96","World",2021-03-06,2021,319520506,190747803,72124081,160,7105051,9363064,4.06,2.42,0.92,0,1189,5320377,0.068,7874965732,16943,133280188232825,4.8,73.75
"97","World",2021-03-07,2021,323414445,193675759,72863150,160,3893939,7825548,4.11,2.46,0.93,0,994,5450156,0.069,7874965732,16943,133280188232825,4.8,73.75
"98","World",2021-03-08,2021,331159023,199405704,74885179,164,7744578,8117169,4.21,2.53,0.95,0,1031,5715862,0.073,7874965732,16943,133280188232825,4.8,73.75
"99","World",2021-03-09,2021,339608172,205407455,77288146,184,8449149,7709320,4.31,2.61,0.98,0,979,5415841,0.069,7874965732,16943,133280188232825,4.8,73.75
"100","World",2021-03-10,2021,349690045,212367379,80419059,192,10081873,7974485,4.44,2.7,1.02,0,1013,5614519,0.071,7874965732,16943,133280188232825,4.8,73.75
"101","World",2021-03-11,2021,358946172,218304160,83379198,194,9256127,7927231,4.56,2.77,1.06,0,1007,5534774,0.07,7874965732,16943,133280188232825,4.8,73.75
"102","World",2021-03-12,2021,369205004,225393126,86801620,194,10258832,8112793,4.69,2.86,1.1,0,1030,5655254,0.072,7874965732,16943,133280188232825,4.8,73.75
"103","World",2021-03-13,2021,377133106,231592019,89235535,198,7928102,8230371,4.79,2.94,1.13,0,1045,5834888,0.074,7874965732,16943,133280188232825,4.8,73.75
"104","World",2021-03-14,2021,393408777,234440244,90121898,201,16275671,9999190,5,2.98,1.14,0,1270,5823498,0.074,7874965732,16943,133280188232825,4.8,73.75
