"","name","date","time","total_vaccinations","people_vaccinated","people_fully_vaccinated","total_boosters","daily_vaccinations_raw","daily_vaccinations","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","total_boosters_per_hundred","daily_vaccinations_per_million","daily_people_vaccinated","daily_people_vaccinated_per_hundred","Population","Income per person","GDP total","GDP per capita growth (%)","Life expectancy"
"1018","Europe",2021-09-27,2021,794353281,422333448,388501012,4041337,1366641,1518311,106.06,56.39,51.87,0.54,2027,596683,0.08,850833567,36581,31122935030634,4.2,78.97
"1019","Europe",2021-09-28,2021,798488766,422816443,389127301,4249846,4135485,1869298,106.61,56.45,51.96,0.57,2496,568014,0.076,850833567,36581,31122935030634,4.2,78.97
"1020","Europe",2021-09-29,2021,800247530,423453658,390058463,4478287,1758764,1849116,106.85,56.54,52.08,0.6,2469,554009,0.074,850833567,36581,31122935030634,4.2,78.97
"1021","Europe",2021-09-30,2021,802609961,423982655,390832606,5552609,2362431,1953421,107.16,56.61,52.18,0.74,2608,555106,0.074,850833567,36581,31122935030634,4.2,78.97
"1022","Europe",2021-10-01,2021,804241966,424638220,391511032,5869121,1632005,1938025,107.38,56.7,52.27,0.78,2588,551380,0.074,850833567,36581,31122935030634,4.2,78.97
"1023","Europe",2021-10-02,2021,805561577,425117050,392061863,6186434,1319611,1972988,107.56,56.76,52.35,0.83,2634,558738,0.075,850833567,36581,31122935030634,4.2,78.97
"1024","Europe",2021-10-03,2021,806723690,426151826,392655326,6369598,1162113,1962436,107.71,56.9,52.43,0.85,2620,635533,0.085,850833567,36581,31122935030634,4.2,78.97
"1025","Europe",2021-10-04,2021,808170594,426505624,393179713,6680163,1446904,1973902,107.91,56.95,52.5,0.89,2636,596025,0.08,850833567,36581,31122935030634,4.2,78.97
"1026","Europe",2021-10-05,2021,809917178,426910697,393835201,7380056,1746584,1632630,108.14,57,52.58,0.99,2180,584893,0.078,850833567,36581,31122935030634,4.2,78.97
"1027","Europe",2021-10-06,2021,811892640,427395373,394875592,7849648,1975462,1663587,108.4,57.06,52.72,1.05,2221,563102,0.075,850833567,36581,31122935030634,4.2,78.97
"1028","Europe",2021-10-07,2021,814877240,427964790,396824099,8331694,2984600,1752468,108.8,57.14,52.98,1.11,2340,568876,0.076,850833567,36581,31122935030634,4.2,78.97
"1029","Europe",2021-10-08,2021,816386574,428404995,397462612,8811028,1509334,1734944,109,57.2,53.07,1.18,2316,538111,0.072,850833567,36581,31122935030634,4.2,78.97
"1030","Europe",2021-10-09,2021,817527896,428783416,397878534,9201040,1141322,1709474,109.15,57.25,53.12,1.23,2282,523767,0.07,850833567,36581,31122935030634,4.2,78.97
"1031","Europe",2021-10-10,2021,818890799,429304382,398492416,9415979,1362903,1738158,109.34,57.32,53.21,1.26,2321,450365,0.06,850833567,36581,31122935030634,4.2,78.97
"1032","Europe",2021-10-11,2021,820078944,429682341,399079275,9754315,1188145,1701193,109.5,57.37,53.28,1.3,2271,453817,0.061,850833567,36581,31122935030634,4.2,78.97
"1033","Europe",2021-10-12,2021,821756825,430216052,399658414,10234758,1677881,1691378,109.72,57.44,53.36,1.37,2258,472194,0.063,850833567,36581,31122935030634,4.2,78.97
"1034","Europe",2021-10-13,2021,823829521,430746342,400371763,11020218,2072696,1705269,110,57.51,53.46,1.47,2277,478710,0.064,850833567,36581,31122935030634,4.2,78.97
"1035","Europe",2021-10-14,2021,825246400,431197826,400864730,11664466,1416879,1481309,110.19,57.57,53.52,1.56,1978,461862,0.062,850833567,36581,31122935030634,4.2,78.97
"1036","Europe",2021-10-15,2021,827393156,431803907,401745327,12275542,2146756,1572369,110.47,57.65,53.64,1.64,2099,485559,0.065,850833567,36581,31122935030634,4.2,78.97
"1037","Europe",2021-10-16,2021,828455109,432061564,402096450,12713532,1061953,1561030,110.61,57.69,53.69,1.7,2084,468307,0.063,850833567,36581,31122935030634,4.2,78.97
"1038","Europe",2021-10-17,2021,829576718,432444438,402560380,12926874,1121609,1526560,110.76,57.74,53.75,1.73,2038,448579,0.06,850833567,36581,31122935030634,4.2,78.97
"1039","Europe",2021-10-18,2021,831115286,432776445,402983435,13350377,1538568,1576620,110.97,57.78,53.81,1.78,2105,442015,0.059,850833567,36581,31122935030634,4.2,78.97
"1040","Europe",2021-10-19,2021,832644453,433177095,403469271,13937608,1529167,1555375,111.17,57.84,53.87,1.86,2077,423006,0.056,850833567,36581,31122935030634,4.2,78.97
"1041","Europe",2021-10-20,2021,837845358,435408560,404005352,14636400,5200905,2002262,111.87,58.13,53.94,1.95,2673,666031,0.089,850833567,36581,31122935030634,4.2,78.97
"1042","Europe",2021-10-21,2021,839917133,435903103,404503355,15963055,2071775,2095819,112.14,58.2,54.01,2.13,2798,672182,0.09,850833567,36581,31122935030634,4.2,78.97
"1043","Europe",2021-10-22,2021,842114359,436779617,404977874,16637336,2197226,2103029,112.44,58.32,54.07,2.22,2808,710816,0.095,850833567,36581,31122935030634,4.2,78.97
"1044","Europe",2021-10-23,2021,844432504,437576592,405399172,17334413,2318145,2282485,112.75,58.42,54.13,2.31,3048,787861,0.105,850833567,36581,31122935030634,4.2,78.97
"1045","Europe",2021-10-24,2021,845833789,438188399,405857845,17598802,1401285,2322439,112.93,58.51,54.19,2.35,3101,820566,0.11,850833567,36581,31122935030634,4.2,78.97
"1046","Europe",2021-10-25,2021,847263454,438591126,406276565,18986910,1429665,2306881,113.12,58.56,54.25,2.54,3080,830669,0.111,850833567,36581,31122935030634,4.2,78.97
"1047","Europe",2021-10-26,2021,849034945,439061997,406771992,19753023,1771491,2341499,113.36,58.62,54.31,2.64,3126,840700,0.112,850833567,36581,31122935030634,4.2,78.97
"1048","Europe",2021-10-27,2021,851132420,439518248,407247008,20871655,2097475,1898152,113.64,58.68,54.37,2.79,2534,587098,0.078,850833567,36581,31122935030634,4.2,78.97
"1049","Europe",2021-10-28,2021,854744484,441116919,409171441,21922512,3612064,2118193,114.12,58.9,54.63,2.93,2828,744831,0.099,850833567,36581,31122935030634,4.2,78.97
"1050","Europe",2021-10-29,2021,857335483,442263909,409757639,22760822,2590999,2174446,114.47,59.05,54.71,3.04,2903,783470,0.105,850833567,36581,31122935030634,4.2,78.97
"1051","Europe",2021-10-30,2021,859530178,443166277,410289494,23487454,2194695,2156811,114.76,59.17,54.78,3.14,2880,798526,0.107,850833567,36581,31122935030634,4.2,78.97
"1052","Europe",2021-10-31,2021,861211717,443733272,410875178,23770865,1681539,2196847,114.99,59.25,54.86,3.17,2933,792125,0.106,850833567,36581,31122935030634,4.2,78.97
"1053","Europe",2021-11-01,2021,862538262,444297202,411197273,24174101,1326545,2182115,115.16,59.32,54.9,3.23,2914,815154,0.109,850833567,36581,31122935030634,4.2,78.97
"1054","Europe",2021-11-02,2021,865149279,445262355,411888567,25139137,2611017,2302048,115.51,59.45,54.99,3.36,3074,885765,0.118,850833567,36581,31122935030634,4.2,78.97
"1055","Europe",2021-11-03,2021,868227697,446256984,412605548,26511471,3078418,2442182,115.92,59.58,55.09,3.54,3261,962677,0.129,850833567,36581,31122935030634,4.2,78.97
"1056","Europe",2021-11-04,2021,872328849,447652493,414187803,27712581,4101152,2512052,116.47,59.77,55.3,3.7,3354,933653,0.125,850833567,36581,31122935030634,4.2,78.97
"1057","Europe",2021-11-05,2021,874315474,448116925,414646565,28758476,1986625,2425713,116.74,59.83,55.36,3.84,3239,836145,0.112,850833567,36581,31122935030634,4.2,78.97
"1058","Europe",2021-11-06,2021,875714600,448441741,414953495,29511131,1399126,2312060,116.92,59.88,55.4,3.94,3087,753638,0.101,850833567,36581,31122935030634,4.2,78.97
"1059","Europe",2021-11-07,2021,877786220,449378766,415746720,30163595,2071620,2367786,117.2,60,55.51,4.03,3161,806499,0.108,850833567,36581,31122935030634,4.2,78.97
"1060","Europe",2021-11-08,2021,879800496,449836680,416186190,31077395,2014276,2466033,117.47,60.06,55.57,4.15,3293,791354,0.106,850833567,36581,31122935030634,4.2,78.97
"1061","Europe",2021-11-09,2021,883211977,450912436,416941411,32675522,3411481,2580385,117.92,60.2,55.67,4.36,3445,807154,0.108,850833567,36581,31122935030634,4.2,78.97
"1062","Europe",2021-11-10,2021,886357570,451702653,417617120,34371897,3145593,2589982,118.34,60.31,55.76,4.59,3458,777953,0.104,850833567,36581,31122935030634,4.2,78.97
"1063","Europe",2021-11-11,2021,889997753,452646635,418386849,36342780,3640183,2524129,118.83,60.44,55.86,4.85,3370,713449,0.095,850833567,36581,31122935030634,4.2,78.97
"1064","Europe",2021-11-12,2021,893074347,453693782,419066275,37680654,3076594,2679839,119.24,60.58,55.95,5.03,3578,796694,0.106,850833567,36581,31122935030634,4.2,78.97
"1065","Europe",2021-11-13,2021,895507524,454404883,419815072,38630003,2433177,2827561,119.57,60.67,56.05,5.16,3775,851877,0.114,850833567,36581,31122935030634,4.2,78.97
"1066","Europe",2021-11-14,2021,898233681,455715828,420471904,39525405,2726157,2921066,119.93,60.85,56.14,5.28,3900,905295,0.121,850833567,36581,31122935030634,4.2,78.97
"1067","Europe",2021-11-15,2021,901074334,456406503,421125274,40768598,2840653,3039120,120.31,60.94,56.23,5.44,4058,938546,0.125,850833567,36581,31122935030634,4.2,78.97
"1068","Europe",2021-11-16,2021,904462121,457245549,422007514,42486591,3387787,3035735,120.76,61.05,56.35,5.67,4053,904730,0.121,850833567,36581,31122935030634,4.2,78.97
"1069","Europe",2021-11-17,2021,908626711,458295647,423074561,44552799,4164590,3181306,121.32,61.19,56.49,5.95,4248,941856,0.126,850833567,36581,31122935030634,4.2,78.97
"1070","Europe",2021-11-18,2021,912325704,458997732,423902404,46758289,3698993,3189707,121.81,61.28,56.6,6.24,4259,907300,0.121,850833567,36581,31122935030634,4.2,78.97
"1071","Europe",2021-11-19,2021,915762797,459792869,424793933,48558387,3437093,3241207,122.27,61.39,56.72,6.48,4328,871298,0.116,850833567,36581,31122935030634,4.2,78.97
"1072","Europe",2021-11-20,2021,919276299,460312656,425911146,49713757,3513502,3395539,122.74,61.46,56.87,6.64,4534,843968,0.113,850833567,36581,31122935030634,4.2,78.97
"1073","Europe",2021-11-21,2021,921363465,460675583,426347164,50781037,2087166,3304255,123.02,61.51,56.92,6.78,4412,708536,0.095,850833567,36581,31122935030634,4.2,78.97
"1074","Europe",2021-11-22,2021,925042030,461621371,427170346,53148519,3678565,3423957,123.51,61.63,57.03,7.1,4572,744981,0.099,850833567,36581,31122935030634,4.2,78.97
"1075","Europe",2021-11-23,2021,928563176,462254327,427823074,55482601,3521146,3443008,123.98,61.72,57.12,7.41,4597,715540,0.096,850833567,36581,31122935030634,4.2,78.97
"1076","Europe",2021-11-24,2021,932867488,463124342,428908081,57986694,4304312,3462968,124.55,61.84,57.27,7.74,4624,689814,0.092,850833567,36581,31122935030634,4.2,78.97
"1077","Europe",2021-11-25,2021,937909372,464070627,429785016,61330794,5041884,3654810,125.23,61.96,57.38,8.19,4880,724699,0.097,850833567,36581,31122935030634,4.2,78.97
"1078","Europe",2021-11-26,2021,942517305,465061531,430885278,63927992,4607933,3822073,125.84,62.09,57.53,8.54,5103,752666,0.1,850833567,36581,31122935030634,4.2,78.97
"1079","Europe",2021-11-27,2021,946310502,465607043,431802331,66286679,3793197,3862029,126.35,62.17,57.65,8.85,5157,756341,0.101,850833567,36581,31122935030634,4.2,78.97
"1080","Europe",2021-11-28,2021,948995109,466246351,432417821,67559653,2684607,3947378,126.71,62.25,57.74,9.02,5270,795824,0.106,850833567,36581,31122935030634,4.2,78.97
"1081","Europe",2021-11-29,2021,953159628,466664730,433566008,69939984,4164519,4016800,127.26,62.31,57.89,9.34,5363,720480,0.096,850833567,36581,31122935030634,4.2,78.97
"1082","Europe",2021-11-30,2021,957671409,467565083,434384032,72823880,4511781,4158319,127.87,62.43,58,9.72,5552,758679,0.101,850833567,36581,31122935030634,4.2,78.97
"1083","Europe",2021-12-01,2021,962703796,468265127,435267617,76321164,5032387,4262330,128.54,62.52,58.12,10.19,5691,734398,0.098,850833567,36581,31122935030634,4.2,78.97
"1084","Europe",2021-12-02,2021,967918789,468911054,436342863,79850032,5214993,4287060,129.23,62.61,58.26,10.66,5724,691490,0.092,850833567,36581,31122935030634,4.2,78.97
"1085","Europe",2021-12-03,2021,972565042,469490414,437155571,83119514,4646253,4292534,129.85,62.69,58.37,11.1,5731,632698,0.084,850833567,36581,31122935030634,4.2,78.97
"1086","Europe",2021-12-04,2021,977298143,470310592,438171376,86019340,4733101,4426806,130.49,62.79,58.5,11.49,5911,671936,0.09,850833567,36581,31122935030634,4.2,78.97
"1087","Europe",2021-12-05,2021,980153691,470946131,438813031,87487461,2855548,4451226,130.87,62.88,58.59,11.68,5943,671397,0.09,850833567,36581,31122935030634,4.2,78.97
"1088","Europe",2021-12-06,2021,984272109,471400752,439388567,90584748,4118418,4444640,131.42,62.94,58.67,12.09,5934,676575,0.09,850833567,36581,31122935030634,4.2,78.97
"1089","Europe",2021-12-07,2021,989380573,472176462,440220225,93726136,5108464,4529881,132.1,63.04,58.78,12.51,6048,658768,0.088,850833567,36581,31122935030634,4.2,78.97
"1090","Europe",2021-12-08,2021,994675675,472780980,441124493,97598818,5295102,4567411,132.81,63.12,58.9,13.03,6098,645122,0.086,850833567,36581,31122935030634,4.2,78.97
"1091","Europe",2021-12-09,2021,999733149,473286326,442027625,101268077,5057474,4544909,133.48,63.19,59.02,13.52,6068,625039,0.083,850833567,36581,31122935030634,4.2,78.97
"1092","Europe",2021-12-10,2021,1004796939,473801777,442777565,105082480,5063790,4604557,134.16,63.26,59.12,14.03,6148,615909,0.082,850833567,36581,31122935030634,4.2,78.97
"1093","Europe",2021-12-11,2021,1010493644,474686488,443988645,108709578,5696705,4742214,134.92,63.38,59.28,14.51,6332,625128,0.083,850833567,36581,31122935030634,4.2,78.97
"1094","Europe",2021-12-12,2021,1017094220,477891552,444873020,113387787,6600576,5277218,135.8,63.81,59.4,15.14,7046,992203,0.132,850833567,36581,31122935030634,4.2,78.97
"1095","Europe",2021-12-13,2021,1021478136,478321030,445376861,116807909,4383916,5315147,136.39,63.86,59.47,15.6,7097,988611,0.132,850833567,36581,31122935030634,4.2,78.97
"1096","Europe",2021-12-14,2021,1027608432,479016318,446310584,123279558,6130296,5461123,137.2,63.96,59.59,16.46,7292,977122,0.13,850833567,36581,31122935030634,4.2,78.97
"1097","Europe",2021-12-15,2021,1033509762,479519715,447075247,128053761,5901330,5547727,137.99,64.02,59.69,17.1,7407,962676,0.129,850833567,36581,31122935030634,4.2,78.97
"1098","Europe",2021-12-16,2021,1039531282,479965298,447691515,132874005,6021520,5685448,138.8,64.08,59.77,17.74,7591,954139,0.127,850833567,36581,31122935030634,4.2,78.97
"1099","Europe",2021-12-17,2021,1045699918,480631214,448950960,137240772,6168636,5843283,139.62,64.17,59.94,18.32,7802,975634,0.13,850833567,36581,31122935030634,4.2,78.97
"1100","Europe",2021-12-18,2021,1050954467,481489658,449832620,140826024,5254549,5780118,140.32,64.29,60.06,18.8,7717,971881,0.13,850833567,36581,31122935030634,4.2,78.97
"1101","Europe",2021-12-19,2021,1055163688,482345960,450377602,143360627,4209221,5438495,140.88,64.4,60.13,19.14,7261,636344,0.085,850833567,36581,31122935030634,4.2,78.97
"1102","Europe",2021-12-20,2021,1060399814,482840958,450960858,147146861,5236126,5560240,141.58,64.47,60.21,19.65,7424,645704,0.086,850833567,36581,31122935030634,4.2,78.97
"1103","The Americas",2020-12-13,2020,23931,20268,4292,NA,NA,NA,0,0,0,NA,NA,NA,NA,1018121127,30258,30806284239243,-5.48,77.45
"1104","The Americas",2020-12-14,2020,28357,24555,4391,NA,4426,4426,0,0,0,NA,7,4287,0.001,1018121127,30258,30806284239243,-5.48,77.45
"1105","The Americas",2020-12-15,2020,79886,73861,4615,NA,51529,27978,0.01,0.01,0,NA,47,26796,0.004,1018121127,30258,30806284239243,-5.48,77.45
"1106","The Americas",2020-12-16,2020,243575,232095,5030,NA,163689,73215,0.04,0.04,0,NA,123,70609,0.012,1018121127,30258,30806284239243,-5.48,77.45
"1107","The Americas",2020-12-17,2020,521437,502920,5646,NA,277862,124376,0.09,0.08,0,NA,208,120663,0.02,1018121127,30258,30806284239243,-5.48,77.45
"1108","The Americas",2020-12-18,2020,942268,914939,6687,NA,420831,183667,0.16,0.15,0,NA,308,178934,0.03,1018121127,30258,30806284239243,-5.48,77.45
"1109","The Americas",2020-12-19,2020,1125291,1093970,7675,NA,183023,183560,0.19,0.18,0,NA,308,178950,0.03,1018121127,30258,30806284239243,-5.48,77.45
"1110","The Americas",2020-12-20,2020,1230935,1197674,8366,NA,105644,172429,0.21,0.2,0,NA,289,168201,0.028,1018121127,30258,30806284239243,-5.48,77.45
"1111","The Americas",2020-12-21,2020,1620770,1581002,9522,NA,389835,227488,0.27,0.27,0,NA,381,222350,0.037,1018121127,30258,30806284239243,-5.48,77.45
"1112","The Americas",2020-12-22,2020,2077046,2028774,11936,NA,456276,285309,0.35,0.34,0,NA,478,279273,0.047,1018121127,30258,30806284239243,-5.48,77.45
"1113","The Americas",2020-12-23,2020,2666011,2605620,14188,NA,588965,346062,0.45,0.44,0,NA,580,339075,0.057,1018121127,30258,30806284239243,-5.48,77.45
"1114","The Americas",2020-12-24,2020,2877120,2811671,15180,NA,211109,336526,0.48,0.47,0,NA,564,329822,0.055,1018121127,30258,30806284239243,-5.48,77.45
"1115","The Americas",2020-12-25,2020,2892795,2827206,15272,NA,15675,278647,0.48,0.47,0,NA,467,273181,0.046,1018121127,30258,30806284239243,-5.48,77.45
"1116","The Americas",2020-12-26,2020,3035622,2966404,15982,NA,142827,272904,0.51,0.5,0,NA,457,267491,0.045,1018121127,30258,30806284239243,-5.48,77.45
"1117","The Americas",2020-12-27,2020,3140672,3068300,16617,NA,105050,272820,0.53,0.51,0,NA,457,267232,0.045,1018121127,30258,30806284239243,-5.48,77.45
"1118","The Americas",2020-12-28,2020,3740879,3655450,19795,NA,600207,302873,0.63,0.61,0,NA,508,296350,0.05,1018121127,30258,30806284239243,-5.48,77.45
"1119","The Americas",2020-12-29,2020,4483990,4380958,24168,NA,743111,343849,0.75,0.73,0,NA,576,336026,0.056,1018121127,30258,30806284239243,-5.48,77.45
"1120","The Americas",2020-12-30,2020,5348798,5228089,30194,NA,864808,383255,0.9,0.88,0.01,NA,642,374638,0.063,1018121127,30258,30806284239243,-5.48,77.45
"1121","The Americas",2020-12-31,2020,5782476,5652578,32918,NA,433678,415051,0.97,0.95,0.01,NA,696,405844,0.068,1018121127,30258,30806284239243,-5.48,77.45
"1122","The Americas",2021-01-01,2021,5878729,5741497,38628,NA,96253,426562,0.99,0.96,0.01,NA,715,416327,0.07,1026162143,31748,32578837345663,4.93,77.58
"1123","The Americas",2021-01-02,2021,6146579,6000391,41286,NA,267850,444422,1.03,1.01,0.01,NA,745,433427,0.073,1026162143,31748,32578837345663,4.93,77.58
"1124","The Americas",2021-01-03,2021,6291283,6137951,43601,NA,144704,450087,1.05,1.03,0.01,NA,754,438522,0.074,1026162143,31748,32578837345663,4.93,77.58
"1125","The Americas",2021-01-04,2021,6990408,6778515,88536,NA,699125,464218,1.17,1.14,0.01,NA,778,446152,0.075,1026162143,31748,32578837345663,4.93,77.58
"1126","The Americas",2021-01-05,2021,7842033,7529239,176391,NA,851625,479720,1.31,1.26,0.03,NA,804,449754,0.075,1026162143,31748,32578837345663,4.93,77.58
"1127","The Americas",2021-01-06,2021,8898825,8393888,350835,NA,1056792,507147,1.49,1.41,0.06,NA,850,452257,0.076,1026162143,31748,32578837345663,4.93,77.58
"1128","The Americas",2021-01-07,2021,10118255,9308951,632332,NA,1219430,619397,1.7,1.56,0.11,NA,1038,522339,0.088,1026162143,31748,32578837345663,4.93,77.58
"1129","The Americas",2021-01-08,2021,11421473,10222304,995706,NA,1303218,791821,1.91,1.71,0.17,NA,1327,640115,0.107,1026162143,31748,32578837345663,4.93,77.58
"1130","The Americas",2021-01-09,2021,11975518,10636692,1125386,NA,554045,832706,2.01,1.78,0.19,NA,1396,662329,0.111,1026162143,31748,32578837345663,4.93,77.58
"1131","The Americas",2021-01-10,2021,12255866,10842860,1194071,NA,280348,852083,2.05,1.82,0.2,NA,1428,672130,0.113,1026162143,31748,32578837345663,4.93,77.58
"1132","The Americas",2021-01-11,2021,13370767,11612457,1515396,NA,1114901,911480,2.24,1.95,0.25,NA,1528,690563,0.116,1026162143,31748,32578837345663,4.93,77.58
"1133","The Americas",2021-01-12,2021,14667857,12567229,1830940,NA,1297090,975118,2.46,2.11,0.31,NA,1635,719713,0.121,1026162143,31748,32578837345663,4.93,77.58
"1134","The Americas",2021-01-13,2021,16123665,13721840,2109987,NA,1455808,1032120,2.7,2.3,0.35,NA,1730,761136,0.128,1026162143,31748,32578837345663,4.93,77.58
"1135","The Americas",2021-01-14,2021,17624807,15062098,2248559,NA,1501142,1072365,2.95,2.52,0.38,NA,1798,821878,0.138,1026162143,31748,32578837345663,4.93,77.58
"1136","The Americas",2021-01-15,2021,19041324,16334562,2373650,NA,1416517,1088550,3.19,2.74,0.4,NA,1825,873180,0.146,1026162143,31748,32578837345663,4.93,77.58
"1137","The Americas",2021-01-16,2021,19775534,16984960,2446510,NA,734210,1114288,3.31,2.85,0.41,NA,1868,906895,0.152,1026162143,31748,32578837345663,4.93,77.58
"1138","The Americas",2021-01-17,2021,20118286,17275882,2490864,NA,342752,1123203,3.37,2.9,0.42,NA,1883,919003,0.154,1026162143,31748,32578837345663,4.93,77.58
"1139","The Americas",2021-01-18,2021,21068551,17977344,2720912,NA,950265,1099683,3.53,3.01,0.46,NA,1843,909270,0.152,1026162143,31748,32578837345663,4.93,77.58
"1140","The Americas",2021-01-19,2021,22456871,18982221,3078476,NA,1388320,1112716,3.76,3.18,0.52,NA,1865,916427,0.154,1026162143,31748,32578837345663,4.93,77.58
"1141","The Americas",2021-01-20,2021,24104626,20167394,3512169,NA,1647755,1140137,4.04,3.38,0.59,NA,1911,920793,0.154,1026162143,31748,32578837345663,4.93,77.58
"1142","The Americas",2021-01-21,2021,25836419,21586371,3797513,NA,1731793,1173087,4.33,3.62,0.64,NA,1966,932039,0.156,1026162143,31748,32578837345663,4.93,77.58
"1143","The Americas",2021-01-22,2021,27578182,23086100,4014172,NA,1741763,1219551,4.62,3.87,0.67,NA,2044,964505,0.162,1026162143,31748,32578837345663,4.93,77.58
"1144","The Americas",2021-01-23,2021,28526989,23863709,4170128,NA,948807,1250208,4.78,4,0.7,NA,2096,982678,0.165,1026162143,31748,32578837345663,4.93,77.58
"1145","The Americas",2021-01-24,2021,28951352,24187820,4262675,NA,424363,1261867,4.85,4.05,0.71,NA,2115,987420,0.166,1026162143,31748,32578837345663,4.93,77.58
"1146","The Americas",2021-01-25,2021,30385697,25095332,4761365,NA,1434345,1331021,5.09,4.21,0.8,NA,2231,1016855,0.17,1026162143,31748,32578837345663,4.93,77.58
"1147","The Americas",2021-01-26,2021,32088600,26180140,5347483,NA,1702903,1375961,5.38,4.39,0.9,NA,2306,1028274,0.172,1026162143,31748,32578837345663,4.93,77.58
"1148","The Americas",2021-01-27,2021,34058084,27458465,5999422,NA,1969484,1421923,5.71,4.6,1.01,NA,2383,1041582,0.175,1026162143,31748,32578837345663,4.93,77.58
"1149","The Americas",2021-01-28,2021,36059373,28856762,6562434,NA,2001289,1460422,6.04,4.84,1.1,NA,2448,1038627,0.174,1026162143,31748,32578837345663,4.93,77.58
"1150","The Americas",2021-01-29,2021,38012812,30256323,7062970,NA,1953439,1490661,6.37,5.07,1.18,NA,2499,1024318,0.172,1026162143,31748,32578837345663,4.93,77.58
"1151","The Americas",2021-01-30,2021,39063456,31031111,7319672,NA,1050644,1505210,6.55,5.2,1.23,NA,2523,1023915,0.172,1026162143,31748,32578837345663,4.93,77.58
"1152","The Americas",2021-01-31,2021,39535200,31361258,7449649,NA,471744,1511978,6.63,5.26,1.25,NA,2534,1024777,0.172,1026162143,31748,32578837345663,4.93,77.58
"1153","The Americas",2021-02-01,2021,40946962,32147563,8028232,NA,1411762,1508752,6.86,5.39,1.35,NA,2529,1007462,0.169,1026162143,31748,32578837345663,4.93,77.58
"1154","The Americas",2021-02-02,2021,42658728,33120630,8724485,NA,1711766,1510018,7.15,5.55,1.46,NA,2531,991499,0.166,1026162143,31748,32578837345663,4.93,77.58
"1155","The Americas",2021-02-03,2021,44831973,34394880,9569199,NA,2173245,1539127,7.51,5.77,1.6,NA,2580,990916,0.166,1026162143,31748,32578837345663,4.93,77.58
"1156","The Americas",2021-02-04,2021,47230623,35811298,10498131,NA,2398650,1595893,7.92,6,1.76,NA,2675,993505,0.167,1026162143,31748,32578837345663,4.93,77.58
"1157","The Americas",2021-02-05,2021,49642124,37198106,11470592,NA,2411501,1661330,8.32,6.24,1.92,NA,2785,991683,0.166,1026162143,31748,32578837345663,4.93,77.58
"1158","The Americas",2021-02-06,2021,50988563,38069348,11915068,NA,1346439,1703587,8.55,6.38,2,NA,2856,1005462,0.169,1026162143,31748,32578837345663,4.93,77.58
"1159","The Americas",2021-02-07,2021,51455513,38357391,12080118,NA,466950,1702902,8.63,6.43,2.02,NA,2854,999448,0.168,1026162143,31748,32578837345663,4.93,77.58
"1160","The Americas",2021-02-08,2021,53078669,39217119,12808479,NA,1623156,1733101,8.9,6.57,2.15,NA,2905,1009937,0.169,1026162143,31748,32578837345663,4.93,77.58
"1161","The Americas",2021-02-09,2021,55086300,40273228,13711020,NA,2007631,1775367,9.23,6.75,2.3,NA,2976,1021800,0.171,1026162143,31748,32578837345663,4.93,77.58
"1162","The Americas",2021-02-10,2021,57431590,41522703,14760917,NA,2345290,1799945,9.63,6.96,2.47,NA,3017,1018260,0.171,1026162143,31748,32578837345663,4.93,77.58
"1163","The Americas",2021-02-11,2021,59876083,42819717,15860077,3,2444493,1806494,10.04,7.18,2.66,0,3028,1001203,0.168,1026162143,31748,32578837345663,4.93,77.58
"1164","The Americas",2021-02-12,2021,62522865,44231186,17038628,5,2646782,1840106,10.48,7.41,2.86,0,3084,1004726,0.168,1026162143,31748,32578837345663,4.93,77.58
"1165","The Americas",2021-02-13,2021,64043857,45122215,17631804,5,1520992,1865042,10.74,7.56,2.96,0,3126,1007552,0.169,1026162143,31748,32578837345663,4.93,77.58
"1166","The Americas",2021-02-14,2021,64656649,45475635,17873535,5,612792,1885877,10.84,7.62,3,0,3161,1016892,0.17,1026162143,31748,32578837345663,4.93,77.58
"1167","The Americas",2021-02-15,2021,65902550,46132092,18425756,5,1245901,1831983,11.05,7.73,3.09,0,3071,987853,0.166,1026162143,31748,32578837345663,4.93,77.58
"1168","The Americas",2021-02-16,2021,67721961,47115062,19219590,5,1819411,1805094,11.35,7.9,3.22,0,3026,977405,0.164,1026162143,31748,32578837345663,4.93,77.58
"1169","The Americas",2021-02-17,2021,69863276,48199507,20230117,5,2141315,1775955,11.71,8.08,3.39,0,2977,953829,0.16,1026162143,31748,32578837345663,4.93,77.58
"1170","The Americas",2021-02-18,2021,72040506,49075973,21215845,5,2177230,1737775,12.08,8.23,3.56,0,2913,893751,0.15,1026162143,31748,32578837345663,4.93,77.58
"1171","The Americas",2021-02-19,2021,74347720,50158056,22647091,7,2307214,1689265,12.46,8.41,3.8,0,2832,846696,0.142,1026162143,31748,32578837345663,4.93,77.58
"1172","The Americas",2021-02-20,2021,75803330,50864498,23364966,11,1455610,1679925,12.71,8.53,3.92,0,2816,820326,0.138,1026162143,31748,32578837345663,4.93,77.58
"1173","The Americas",2021-02-21,2021,76478188,51182562,23702358,12,674858,1688791,12.82,8.58,3.97,0,2831,815275,0.137,1026162143,31748,32578837345663,4.93,77.58
"1174","The Americas",2021-02-22,2021,78081980,51914378,24531025,13,1603792,1739919,13.09,8.7,4.11,0,2916,826041,0.138,1026162143,31748,32578837345663,4.93,77.58
